t,cycle,arm,scenario,seed,route,action,wp_index,dist_to_wp_m,degraded,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,yaw_deg,has_collided,collision_object,min_obstacle_dist_m,latency_ms_json,slm_invoked,slm_latency_ms,slm_fallback,slm_timeout,slm_adherent,slm_prompt,slm_raw_response,slm_delib_id,slm_frame_paths,field_izquierda_occ,field_izquierda_ttc_s,field_izquierda_conf,field_izquierda_blocked,field_centro_occ,field_centro_ttc_s,field_centro_conf,field_centro_blocked,field_derecha_occ,field_derecha_ttc_s,field_derecha_conf,field_derecha_blocked
561.728,2784,slm,TOWNSIM_INI,1,reactive,MANTENER_RUMBO,4,153.86109359683877,False,-146.8071746826172,-70.08846282958984,-30.273157119750977,,,,100.37,False,,,"{""telemetry"": 0.6, ""graph"": 113.1}",False,,,,,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
561.931,2785,slm,TOWNSIM_INI,1,reactive,MANTENER_RUMBO,4,153.4787524560374,False,-146.9443359375,-69.6777114868164,-30.276098251342773,,,,98.34,False,,,"{""telemetry"": 0.7, ""graph"": 115.9}",False,,,,,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
562.159,2786,slm,TOWNSIM_INI,1,reactive,MANTENER_RUMBO,4,153.0637441515142,False,-147.08663940429688,-69.20250701904297,-30.277788162231445,,,,96.25,False,,,"{""telemetry"": 0.9, ""graph"": 142.3}",False,,,,,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
562.369,2787,slm,TOWNSIM_INI,1,reactive,MANTENER_RUMBO,4,152.62238393738428,False,-147.1919403076172,-68.81803131103516,-30.272720336914062,,,,94.71,False,,,"{""telemetry"": 0.8, ""graph"": 152.0}",False,,,,,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
562.571,2788,slm,TOWNSIM_INI,1,reactive,MANTENER_RUMBO,4,152.17093559877856,False,-147.3000030517578,-68.38096618652344,-30.261817932128906,,,,93.15,False,,,"{""telemetry"": 0.8, ""graph"": 153.6}",False,,,,,,,,,0.0,,0.119,False,0.0,,0.119,False,0.0,,0.119,False
562.786,2789,slm,TOWNSIM_INI,1,reactive,MANTENER_RUMBO,4,151.6970779038194,False,-147.40982055664062,-67.86356353759766,-30.252222061157227,,,,91.39,False,,,"{""telemetry"": 0.6, ""graph"": 169.1}",False,,,,,,,,,0.0,,0.051,False,0.0,,0.051,False,0.0,,0.051,False
562.974,2790,slm,TOWNSIM_INI,1,reactive,MANTENER_RUMBO,4,151.2147138037768,False,-147.49261474609375,-67.41171264648438,-30.245084762573242,,,,89.9,False,,,"{""telemetry"": 0.9, ""graph"": 156.1}",False,,,,,,,,,0.0,,0.131,False,0.0,,0.131,False,0.0,,0.131,False
563.217,2791,slm,TOWNSIM_INI,1,reactive,MANTENER_RUMBO,4,150.7118546839822,False,-147.58946228027344,-66.8044662475586,-30.233795166015625,,,,88.01,False,,,"{""telemetry"": 0.7, ""graph"": 199.4}",False,,,,,,,,,0.0,,0.059,False,0.0,,0.059,False,0.0,,0.059,False
563.379,2792,slm,TOWNSIM_INI,1,deliberative,FRENAR,4,150.19890798980657,False,-147.64389038085938,-66.39470672607422,-30.22400665283203,,,,86.84,False,,,"{""telemetry"": 0.5, ""graph"": 160.1}",True,2080.1,False,False,True,"SECTORES VISUALES:
- IZQUIERDA: DESPEJADO
- CENTRO: DESPEJADO
- DERECHA: DESPEJADO

OBJETIVO Y ALTITUD:
- Meta (WP_4_NOROESTE): 155.8m hacia Izquierda (-65°)
- Altitud actual: 30.2m (Cota segura: 10.0m)
HISTORIAL RECIENTE (accion -> resultado):
- PERDER_ALTURA: Δdist_waypoint=+0.0m, Δttc_min=N/D
- MANTENER_RUMBO: Δdist_waypoint=+0.0m, Δttc_min=N/D
- PERDER_ALTURA: Δdist_waypoint=+0.0m, Δttc_min=N/D

INSTRUCCION:
Elige la macro_action ('EVADIR_IZQUIERDA', 'EVADIR_DERECHA', 'GANAR_ALTURA' o 'MANTENER_RUMBO').
Responde SOLO con este JSON:
{""macro_action"": ""<ACCION>"", ""rationale"": ""<motivo corto>""}","{""macro_action"": ""MANTENER_RUMBO"", ""rationale"": ""No hay estructuras obstruyendo el frente.""}",76,photo-20260903T153659.891Z.png,0.005,3.41,0.162,False,0.005,1.97,0.162,False,0.009,7.45,0.162,False
563.605,2793,slm,TOWNSIM_INI,1,deliberative,FRENAR,4,149.6763246555227,False,-147.70294189453125,-65.8147964477539,-30.213720321655273,,,,85.04,False,,,"{""telemetry"": 0.8, ""graph"": 185.1}",True,2080.1,False,False,True,"SECTORES VISUALES:
- IZQUIERDA: DESPEJADO
- CENTRO: DESPEJADO
- DERECHA: DESPEJADO

OBJETIVO Y ALTITUD:
- Meta (WP_4_NOROESTE): 155.8m hacia Izquierda (-65°)
- Altitud actual: 30.2m (Cota segura: 10.0m)
HISTORIAL RECIENTE (accion -> resultado):
- PERDER_ALTURA: Δdist_waypoint=+0.0m, Δttc_min=N/D
- MANTENER_RUMBO: Δdist_waypoint=+0.0m, Δttc_min=N/D
- PERDER_ALTURA: Δdist_waypoint=+0.0m, Δttc_min=N/D

INSTRUCCION:
Elige la macro_action ('EVADIR_IZQUIERDA', 'EVADIR_DERECHA', 'GANAR_ALTURA' o 'MANTENER_RUMBO').
Responde SOLO con este JSON:
{""macro_action"": ""<ACCION>"", ""rationale"": ""<motivo corto>""}","{""macro_action"": ""MANTENER_RUMBO"", ""rationale"": ""No hay estructuras obstruyendo el frente.""}",76,photo-20260903T153659.891Z.png,0.0,,0.013,False,0.0,,0.013,False,0.0,,0.013,False
563.818,2794,slm,TOWNSIM_INI,1,deliberative,FRENAR,4,149.17302326031745,False,-147.74078369140625,-65.32904052734375,-30.278345108032227,,,,84.04,False,,,"{""telemetry"": 2.0, ""graph"": 196.6}",True,2080.1,False,False,True,"SECTORES VISUALES:
- IZQUIERDA: DESPEJADO
- CENTRO: DESPEJADO
- DERECHA: DESPEJADO

OBJETIVO Y ALTITUD:
- Meta (WP_4_NOROESTE): 155.8m hacia Izquierda (-65°)
- Altitud actual: 30.2m (Cota segura: 10.0m)
HISTORIAL RECIENTE (accion -> resultado):
- PERDER_ALTURA: Δdist_waypoint=+0.0m, Δttc_min=N/D
- MANTENER_RUMBO: Δdist_waypoint=+0.0m, Δttc_min=N/D
- PERDER_ALTURA: Δdist_waypoint=+0.0m, Δttc_min=N/D

INSTRUCCION:
Elige la macro_action ('EVADIR_IZQUIERDA', 'EVADIR_DERECHA', 'GANAR_ALTURA' o 'MANTENER_RUMBO').
Responde SOLO con este JSON:
{""macro_action"": ""<ACCION>"", ""rationale"": ""<motivo corto>""}","{""macro_action"": ""MANTENER_RUMBO"", ""rationale"": ""No hay estructuras obstruyendo el frente.""}",76,photo-20260903T153659.891Z.png,0.028,0.86,0.456,True,0.0,0.31,0.456,True,0.0,0.82,0.456,True
564.0,2795,slm,TOWNSIM_INI,1,deliberative,FRENAR,4,148.75310209419322,False,-147.76748657226562,-64.94873809814453,-30.366178512573242,,,,83.76,False,,,"{""telemetry"": 0.8, ""graph"": 179.4}",True,2080.1,False,False,True,"SECTORES VISUALES:
- IZQUIERDA: DESPEJADO
- CENTRO: DESPEJADO
- DERECHA: DESPEJADO

OBJETIVO Y ALTITUD:
- Meta (WP_4_NOROESTE): 155.8m hacia Izquierda (-65°)
- Altitud actual: 30.2m (Cota segura: 10.0m)
HISTORIAL RECIENTE (accion -> resultado):
- PERDER_ALTURA: Δdist_waypoint=+0.0m, Δttc_min=N/D
- MANTENER_RUMBO: Δdist_waypoint=+0.0m, Δttc_min=N/D
- PERDER_ALTURA: Δdist_waypoint=+0.0m, Δttc_min=N/D

INSTRUCCION:
Elige la macro_action ('EVADIR_IZQUIERDA', 'EVADIR_DERECHA', 'GANAR_ALTURA' o 'MANTENER_RUMBO').
Responde SOLO con este JSON:
{""macro_action"": ""<ACCION>"", ""rationale"": ""<motivo corto>""}","{""macro_action"": ""MANTENER_RUMBO"", ""rationale"": ""No hay estructuras obstruyendo el frente.""}",76,photo-20260903T153659.891Z.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
564.193,2796,slm,TOWNSIM_INI,1,deliberative,FRENAR,4,148.42167903170832,False,-147.7855987548828,-64.68482971191406,-30.423093795776367,,,,83.72,False,,,"{""telemetry"": 0.9, ""graph"": 172.7}",True,2080.1,False,False,True,"SECTORES VISUALES:
- IZQUIERDA: DESPEJADO
- CENTRO: DESPEJADO
- DERECHA: DESPEJADO

OBJETIVO Y ALTITUD:
- Meta (WP_4_NOROESTE): 155.8m hacia Izquierda (-65°)
- Altitud actual: 30.2m (Cota segura: 10.0m)
HISTORIAL RECIENTE (accion -> resultado):
- PERDER_ALTURA: Δdist_waypoint=+0.0m, Δttc_min=N/D
- MANTENER_RUMBO: Δdist_waypoint=+0.0m, Δttc_min=N/D
- PERDER_ALTURA: Δdist_waypoint=+0.0m, Δttc_min=N/D

INSTRUCCION:
Elige la macro_action ('EVADIR_IZQUIERDA', 'EVADIR_DERECHA', 'GANAR_ALTURA' o 'MANTENER_RUMBO').
Responde SOLO con este JSON:
{""macro_action"": ""<ACCION>"", ""rationale"": ""<motivo corto>""}","{""macro_action"": ""MANTENER_RUMBO"", ""rationale"": ""No hay estructuras obstruyendo el frente.""}",76,photo-20260903T153659.891Z.png,0.002,4.09,0.164,False,0.01,0.81,0.164,False,0.005,1.97,0.164,False
564.367,2797,slm,TOWNSIM_INI,1,deliberative,FRENAR,4,148.1614578230576,False,-147.80001831054688,-64.47389221191406,-30.459596633911133,,,,83.72,False,,,"{""telemetry"": 0.9, ""graph"": 146.2}",True,2080.1,False,False,True,"SECTORES VISUALES:
- IZQUIERDA: DESPEJADO
- CENTRO: DESPEJADO
- DERECHA: DESPEJADO

OBJETIVO Y ALTITUD:
- Meta (WP_4_NOROESTE): 155.8m hacia Izquierda (-65°)
- Altitud actual: 30.2m (Cota segura: 10.0m)
HISTORIAL RECIENTE (accion -> resultado):
- PERDER_ALTURA: Δdist_waypoint=+0.0m, Δttc_min=N/D
- MANTENER_RUMBO: Δdist_waypoint=+0.0m, Δttc_min=N/D
- PERDER_ALTURA: Δdist_waypoint=+0.0m, Δttc_min=N/D

INSTRUCCION:
Elige la macro_action ('EVADIR_IZQUIERDA', 'EVADIR_DERECHA', 'GANAR_ALTURA' o 'MANTENER_RUMBO').
Responde SOLO con este JSON:
{""macro_action"": ""<ACCION>"", ""rationale"": ""<motivo corto>""}","{""macro_action"": ""MANTENER_RUMBO"", ""rationale"": ""No hay estructuras obstruyendo el frente.""}",76,photo-20260903T153659.891Z.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
564.585,2798,slm,TOWNSIM_INI,1,deliberative,FRENAR,4,147.96593327260072,False,-147.8130340576172,-64.28466033935547,-30.48319435119629,,,,83.74,False,,,"{""telemetry"": 1.0, ""graph"": 163.5}",True,2080.1,False,False,True,"SECTORES VISUALES:
- IZQUIERDA: DESPEJADO
- CENTRO: DESPEJADO
- DERECHA: DESPEJADO

OBJETIVO Y ALTITUD:
- Meta (WP_4_NOROESTE): 155.8m hacia Izquierda (-65°)
- Altitud actual: 30.2m (Cota segura: 10.0m)
HISTORIAL RECIENTE (accion -> resultado):
- PERDER_ALTURA: Δdist_waypoint=+0.0m, Δttc_min=N/D
- MANTENER_RUMBO: Δdist_waypoint=+0.0m, Δttc_min=N/D
- PERDER_ALTURA: Δdist_waypoint=+0.0m, Δttc_min=N/D

INSTRUCCION:
Elige la macro_action ('EVADIR_IZQUIERDA', 'EVADIR_DERECHA', 'GANAR_ALTURA' o 'MANTENER_RUMBO').
Responde SOLO con este JSON:
{""macro_action"": ""<ACCION>"", ""rationale"": ""<motivo corto>""}","{""macro_action"": ""MANTENER_RUMBO"", ""rationale"": ""No hay estructuras obstruyendo el frente.""}",76,photo-20260903T153659.891Z.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
564.774,2799,slm,TOWNSIM_INI,1,deliberative,FRENAR,4,147.8158728542411,False,-147.8218994140625,-64.15709686279297,-30.493534088134766,,,,83.76,False,,,"{""telemetry"": 0.7, ""graph"": 152.7}",True,2080.1,False,False,True,"SECTORES VISUALES:
- IZQUIERDA: DESPEJADO
- CENTRO: DESPEJADO
- DERECHA: DESPEJADO

OBJETIVO Y ALTITUD:
- Meta (WP_4_NOROESTE): 155.8m hacia Izquierda (-65°)
- Altitud actual: 30.2m (Cota segura: 10.0m)
HISTORIAL RECIENTE (accion -> resultado):
- PERDER_ALTURA: Δdist_waypoint=+0.0m, Δttc_min=N/D
- MANTENER_RUMBO: Δdist_waypoint=+0.0m, Δttc_min=N/D
- PERDER_ALTURA: Δdist_waypoint=+0.0m, Δttc_min=N/D

INSTRUCCION:
Elige la macro_action ('EVADIR_IZQUIERDA', 'EVADIR_DERECHA', 'GANAR_ALTURA' o 'MANTENER_RUMBO').
Responde SOLO con este JSON:
{""macro_action"": ""<ACCION>"", ""rationale"": ""<motivo corto>""}","{""macro_action"": ""MANTENER_RUMBO"", ""rationale"": ""No hay estructuras obstruyendo el frente.""}",76,photo-20260903T153659.891Z.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
564.982,2800,slm,TOWNSIM_INI,1,deliberative,FRENAR,4,147.70476196537854,False,-147.82888793945312,-64.0568618774414,-30.49820327758789,,,,83.77,False,,,"{""telemetry"": 1.0, ""graph"": 160.0}",True,2080.1,False,False,True,"SECTORES VISUALES:
- IZQUIERDA: DESPEJADO
- CENTRO: DESPEJADO
- DERECHA: DESPEJADO

OBJETIVO Y ALTITUD:
- Meta (WP_4_NOROESTE): 155.8m hacia Izquierda (-65°)
- Altitud actual: 30.2m (Cota segura: 10.0m)
HISTORIAL RECIENTE (accion -> resultado):
- PERDER_ALTURA: Δdist_waypoint=+0.0m, Δttc_min=N/D
- MANTENER_RUMBO: Δdist_waypoint=+0.0m, Δttc_min=N/D
- PERDER_ALTURA: Δdist_waypoint=+0.0m, Δttc_min=N/D

INSTRUCCION:
Elige la macro_action ('EVADIR_IZQUIERDA', 'EVADIR_DERECHA', 'GANAR_ALTURA' o 'MANTENER_RUMBO').
Responde SOLO con este JSON:
{""macro_action"": ""<ACCION>"", ""rationale"": ""<motivo corto>""}","{""macro_action"": ""MANTENER_RUMBO"", ""rationale"": ""No hay estructuras obstruyendo el frente.""}",76,photo-20260903T153659.891Z.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
565.19,2801,slm,TOWNSIM_INI,1,deliberative,FRENAR,4,147.62125658885938,False,-147.83421325683594,-63.9813346862793,-30.499542236328125,,,,83.77,False,,,"{""telemetry"": 0.7, ""graph"": 168.8}",True,2080.1,False,False,True,"SECTORES VISUALES:
- IZQUIERDA: DESPEJADO
- CENTRO: DESPEJADO
- DERECHA: DESPEJADO

OBJETIVO Y ALTITUD:
- Meta (WP_4_NOROESTE): 155.8m hacia Izquierda (-65°)
- Altitud actual: 30.2m (Cota segura: 10.0m)
HISTORIAL RECIENTE (accion -> resultado):
- PERDER_ALTURA: Δdist_waypoint=+0.0m, Δttc_min=N/D
- MANTENER_RUMBO: Δdist_waypoint=+0.0m, Δttc_min=N/D
- PERDER_ALTURA: Δdist_waypoint=+0.0m, Δttc_min=N/D

INSTRUCCION:
Elige la macro_action ('EVADIR_IZQUIERDA', 'EVADIR_DERECHA', 'GANAR_ALTURA' o 'MANTENER_RUMBO').
Responde SOLO con este JSON:
{""macro_action"": ""<ACCION>"", ""rationale"": ""<motivo corto>""}","{""macro_action"": ""MANTENER_RUMBO"", ""rationale"": ""No hay estructuras obstruyendo el frente.""}",76,photo-20260903T153659.891Z.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
565.377,2802,slm,TOWNSIM_INI,1,deliberative,FRENAR,4,147.55780314996812,False,-147.837890625,-63.92894744873047,-30.499248504638672,,,,83.78,False,,,"{""telemetry"": 0.8, ""graph"": 154.9}",True,2080.1,False,False,True,"SECTORES VISUALES:
- IZQUIERDA: DESPEJADO
- CENTRO: DESPEJADO
- DERECHA: DESPEJADO

OBJETIVO Y ALTITUD:
- Meta (WP_4_NOROESTE): 155.8m hacia Izquierda (-65°)
- Altitud actual: 30.2m (Cota segura: 10.0m)
HISTORIAL RECIENTE (accion -> resultado):
- PERDER_ALTURA: Δdist_waypoint=+0.0m, Δttc_min=N/D
- MANTENER_RUMBO: Δdist_waypoint=+0.0m, Δttc_min=N/D
- PERDER_ALTURA: Δdist_waypoint=+0.0m, Δttc_min=N/D

INSTRUCCION:
Elige la macro_action ('EVADIR_IZQUIERDA', 'EVADIR_DERECHA', 'GANAR_ALTURA' o 'MANTENER_RUMBO').
Responde SOLO con este JSON:
{""macro_action"": ""<ACCION>"", ""rationale"": ""<motivo corto>""}","{""macro_action"": ""MANTENER_RUMBO"", ""rationale"": ""No hay estructuras obstruyendo el frente.""}",76,photo-20260903T153659.891Z.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
565.634,2803,slm,TOWNSIM_INI,1,deliberative,EVADIR_IZQUIERDA,4,147.51103407211284,False,-147.84100341796875,-63.885643005371094,-30.498126983642578,,,,83.78,False,,,"{""telemetry"": 1.2, ""graph"": 171.5}",True,2183.3,False,False,True,"SECTORES VISUALES:
- IZQUIERDA: DESPEJADO
- CENTRO: DESPEJADO
- DERECHA: DESPEJADO

OBJETIVO Y ALTITUD:
- Meta (WP_4_NOROESTE): 150.2m hacia Izquierda (-16°)
- Altitud actual: 30.2m (Cota segura: 10.0m)
HISTORIAL RECIENTE (accion -> resultado):
- MANTENER_RUMBO: Δdist_waypoint=+0.0m, Δttc_min=N/D
- PERDER_ALTURA: Δdist_waypoint=+0.0m, Δttc_min=N/D
- MANTENER_RUMBO: Δdist_waypoint=+0.0m, Δttc_min=N/D

INSTRUCCION:
Elige la macro_action ('EVADIR_IZQUIERDA', 'EVADIR_DERECHA', 'GANAR_ALTURA' o 'MANTENER_RUMBO').
Responde SOLO con este JSON:
{""macro_action"": ""<ACCION>"", ""rationale"": ""<motivo corto>""}","{""macro_action"": ""EVADIR_IZQUIERDA"", ""rationale"": ""Sector izquierdo libre, avanzar hacia el waypoint deseado.""}",77,photo-20260903T153707.890Z.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
565.795,2804,slm,TOWNSIM_INI,1,evasive,EVADIR_IZQUIERDA,4,147.4737336786971,False,-147.84304809570312,-63.854881286621094,-30.488365173339844,,,,83.6,False,,,"{""telemetry"": 0.6, ""graph"": 159.4}",False,,,,,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
566.018,2805,slm,TOWNSIM_INI,1,evasive,EVADIR_IZQUIERDA,4,147.4433521868563,False,-147.8429718017578,-63.81367111206055,-30.45205307006836,,,,81.87,False,,,"{""telemetry"": 1.6, ""graph"": 180.3}",False,,,,,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
566.19,2806,slm,TOWNSIM_INI,1,evasive,EVADIR_IZQUIERDA,4,147.3964589662125,False,-147.8390655517578,-63.748924255371094,-30.41815757751465,,,,79.3,False,,,"{""telemetry"": 0.9, ""graph"": 153.0}",False,,,,,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
566.395,2807,slm,TOWNSIM_INI,1,evasive,EVADIR_IZQUIERDA,4,147.32792293426698,False,-147.83428955078125,-63.689693450927734,-30.394067764282227,,,,77.3,False,,,"{""telemetry"": 1.1, ""graph"": 156.8}",False,,,,,,,,,0.003,3.04,0.3,False,0.004,10.64,0.3,False,0.008,18.09,0.3,False
566.579,2808,slm,TOWNSIM_INI,1,evasive,EVADIR_IZQUIERDA,4,147.23767050998168,False,-147.82345581054688,-63.57149887084961,-30.353147506713867,,,,73.86,False,,,"{""telemetry"": 1.4, ""graph"": 140.5}",False,,,,,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
566.754,2809,slm,TOWNSIM_INI,1,reactive,MANTENER_RUMBO,4,147.1322351586733,False,-147.81382751464844,-63.472476959228516,-30.322614669799805,,,,71.3,False,,,"{""telemetry"": 0.7, ""graph"": 115.6}",False,,,,,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
566.956,2810,slm,TOWNSIM_INI,1,reactive,MANTENER_RUMBO,4,147.0121877461321,False,-147.80087280273438,-63.34751510620117,-30.2908935546875,,,,68.72,False,,,"{""telemetry"": 0.7, ""graph"": 117.6}",False,,,,,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
567.228,2811,slm,TOWNSIM_INI,1,reactive,MANTENER_RUMBO,4,146.87486890869826,False,-147.7638397216797,-63.1597785949707,-30.315309524536133,,,,67.23,False,,,"{""telemetry"": 0.8, ""graph"": 189.3}",False,,,,,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
567.394,2812,slm,TOWNSIM_INI,1,reactive,MANTENER_RUMBO,4,146.67032052141963,False,-147.70347595214844,-62.94015884399414,-30.356578826904297,,,,66.53,False,,,"{""telemetry"": 1.0, ""graph"": 154.9}",False,,,,,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
567.589,2813,slm,TOWNSIM_INI,1,reactive,MANTENER_RUMBO,4,146.38537629734495,False,-147.607666015625,-62.63936233520508,-30.398265838623047,,,,66.14,False,,,"{""telemetry"": 0.7, ""graph"": 149.4}",False,,,,,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
567.83,2814,slm,TOWNSIM_INI,1,reactive,MANTENER_RUMBO,4,146.04532241898795,False,-147.4551544189453,-62.20795822143555,-30.404876708984375,,,,66.0,False,,,"{""telemetry"": 0.7, ""graph"": 190.0}",False,,,,,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
567.998,2815,slm,TOWNSIM_INI,1,reactive,MANTENER_RUMBO,4,145.65864054253908,False,-147.31927490234375,-61.84941482543945,-30.396926879882812,,,,66.01,False,,,"{""telemetry"": 0.7, ""graph"": 158.0}",False,,,,,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
568.199,2816,slm,TOWNSIM_INI,1,reactive,MANTENER_RUMBO,4,145.22845371592229,False,-147.14071655273438,-61.39786911010742,-30.37872314453125,,,,66.1,False,,,"{""telemetry"": 0.6, ""graph"": 159.6}",False,,,,,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
568.426,2817,slm,TOWNSIM_INI,1,reactive,MANTENER_RUMBO,4,144.7769013975328,False,-146.93113708496094,-60.885284423828125,-30.349796295166016,,,,66.37,False,,,"{""telemetry"": 0.7, ""graph"": 186.3}",False,,,,,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
568.596,2818,slm,TOWNSIM_INI,1,reactive,MANTENER_RUMBO,4,144.29771100442588,False,-146.7544403076172,-60.4627571105957,-30.324769973754883,,,,66.67,False,,,"{""telemetry"": 0.7, ""graph"": 155.6}",False,,,,,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
568.78,2819,slm,TOWNSIM_INI,1,reactive,MANTENER_RUMBO,4,143.80312981102892,False,-146.56112670898438,-60.007469177246094,-30.298219680786133,,,,67.02,False,,,"{""telemetry"": 0.8, ""graph"": 138.7}",False,,,,,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
569.027,2820,slm,TOWNSIM_INI,1,reactive,MANTENER_RUMBO,4,143.30491168773878,False,-146.30650329589844,-59.41326141357422,-30.267925262451172,,,,67.64,False,,,"{""telemetry"": 0.7, ""graph"": 185.8}",False,,,,,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
569.19,2821,slm,TOWNSIM_INI,1,reactive,MANTENER_RUMBO,4,142.79891744138604,False,-146.11412048339844,-58.96504592895508,-30.25006675720215,,,,68.18,False,,,"{""telemetry"": 0.8, ""graph"": 149.2}",False,,,,,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
569.453,2822,slm,TOWNSIM_INI,1,deliberative,FRENAR,4,142.27937285860583,False,-145.85032653808594,-58.34817123413086,-30.248023986816406,,,,69.07,False,,,"{""telemetry"": 1.0, ""graph"": 210.7}",True,2183.3,False,False,True,"SECTORES VISUALES:
- IZQUIERDA: DESPEJADO
- CENTRO: DESPEJADO
- DERECHA: DESPEJADO

OBJETIVO Y ALTITUD:
- Meta (WP_4_NOROESTE): 150.2m hacia Izquierda (-16°)
- Altitud actual: 30.2m (Cota segura: 10.0m)
HISTORIAL RECIENTE (accion -> resultado):
- MANTENER_RUMBO: Δdist_waypoint=+0.0m, Δttc_min=N/D
- PERDER_ALTURA: Δdist_waypoint=+0.0m, Δttc_min=N/D
- MANTENER_RUMBO: Δdist_waypoint=+0.0m, Δttc_min=N/D

INSTRUCCION:
Elige la macro_action ('EVADIR_IZQUIERDA', 'EVADIR_DERECHA', 'GANAR_ALTURA' o 'MANTENER_RUMBO').
Responde SOLO con este JSON:
{""macro_action"": ""<ACCION>"", ""rationale"": ""<motivo corto>""}","{""macro_action"": ""EVADIR_IZQUIERDA"", ""rationale"": ""Sector izquierdo libre, avanzar hacia el waypoint deseado.""}",77,photo-20260903T153707.890Z.png,0.03,0.68,0.946,True,0.021,0.8,0.946,True,0.011,8.08,0.946,False
569.61,2823,slm,TOWNSIM_INI,1,deliberative,FRENAR,4,141.72451144824376,False,-145.6578826904297,-57.89325714111328,-30.24850845336914,,,,69.79,False,,,"{""telemetry"": 1.5, ""graph"": 153.9}",True,2183.3,False,False,True,"SECTORES VISUALES:
- IZQUIERDA: DESPEJADO
- CENTRO: DESPEJADO
- DERECHA: DESPEJADO

OBJETIVO Y ALTITUD:
- Meta (WP_4_NOROESTE): 150.2m hacia Izquierda (-16°)
- Altitud actual: 30.2m (Cota segura: 10.0m)
HISTORIAL RECIENTE (accion -> resultado):
- MANTENER_RUMBO: Δdist_waypoint=+0.0m, Δttc_min=N/D
- PERDER_ALTURA: Δdist_waypoint=+0.0m, Δttc_min=N/D
- MANTENER_RUMBO: Δdist_waypoint=+0.0m, Δttc_min=N/D

INSTRUCCION:
Elige la macro_action ('EVADIR_IZQUIERDA', 'EVADIR_DERECHA', 'GANAR_ALTURA' o 'MANTENER_RUMBO').
Responde SOLO con este JSON:
{""macro_action"": ""<ACCION>"", ""rationale"": ""<motivo corto>""}","{""macro_action"": ""EVADIR_IZQUIERDA"", ""rationale"": ""Sector izquierdo libre, avanzar hacia el waypoint deseado.""}",77,photo-20260903T153707.890Z.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
